id,key,value,type
11877824,name_base,Forest Lake,tiger
11877824,name_type,Rd,tiger
11877824,name_base_1,T863,tiger
11878084,name,Swan Drive,unspecified
11878084,highway,residential,unspecified
11878084,surface,asphalt,unspecified
11878084,cfcc,A41,tiger
11878084,name_base,Swan,tiger
11878084,name_type,Dr,tiger
11878503,name,Hickman Road,unspecified
11878503,name_1,T755,unspecified
11878503,highway,unclassified,unspecified
11878503,cfcc,A41,tiger
11878503,name_base,Hickman,tiger
11878503,name_type,Rd,tiger
11878503,name_base_1,T755,tiger
11878927,name,Country Club Lane,unspecified
11878927,name_1,Sr1046,unspecified
11878927,highway,residential,unspecified
11878927,cfcc,A41,tiger
11878927,reviewed,no,tiger
11878927,zip_left,15666,tiger
11878927,name_base,Country Club,tiger
11878927,name_type,Ln,tiger
11878927,zip_right,15666,tiger
11878927,name_base_1,Sr1046,tiger
11879668,name,First Church Road,unspecified
11879668,highway,residential,unspecified
11879668,cfcc,A41,tiger
11879668,reviewed,no,tiger
11879668,name_base,First Church,tiger
11879668,name_type,Rd,tiger
11880418,name,Hill Street,unspecified
11880418,highway,residential,unspecified
11880418,cfcc,A41,tiger
11880418,reviewed,no,tiger
11880418,zip_left,15438,tiger
11880418,name_base,Hill,tiger
11880418,name_type,St,tiger
11880418,zip_right,15438,tiger
11880953,NHS,yes,unspecified
11880953,hgv,designated,unspecified
11880953,ref,PA 51,unspecified
11880953,name,Fuller Drive,unspecified
11880953,fixme,position,unspecified
11880953,lanes,4,unspecified
11880953,name_1,Pittsburgh St,unspecified
11880953,highway,trunk,unspecified
11880953,cfcc,A35,tiger
11880953,name_base,Fuller,tiger
11880953,name_type,Dr,tiger
11880953,name_base_1,State Route 51,tiger
11880953,name_base_2,Pittsburgh,tiger
11880953,name_type_2,St,tiger
11880953,old_ref_legislative,288,unspecified
11880953,national_network,yes,hgv
11880953,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
11881451,name,Strawn Road,unspecified
11881451,highway,residential,unspecified
11881451,cfcc,A41,tiger
11881451,reviewed,no,tiger
11881451,name_base,Strawn,tiger
11881451,name_type,Rd,tiger
11881839,name,T660,unspecified
11881839,highway,residential,unspecified
11881839,cfcc,A41,tiger
11881839,tlid,51149315:51166654:51149325:51149999,tiger
11881839,source,tiger_import_dch_v0.7_20071110,tiger
11881839,reviewed,no,tiger
11881839,name_base,T660,tiger
11881839,separated,no,tiger
11882481,name,Hollywood Street,unspecified
11882481,highway,residential,unspecified
11882481,cfcc,A41,tiger
11882481,reviewed,no,tiger
11882481,zip_left,15012,tiger
11882481,name_base,Hollywood,tiger
11882481,name_type,St,tiger
11883174,name,Mt Top Road,unspecified
11883174,lanes,2,unspecified
11883174,highway,unclassified,unspecified
11883174,cfcc,A41,tiger
11883174,reviewed,no,tiger
11883174,name_base,Mt Top,tiger
11883174,name_type,Rd,tiger
11883812,name,South Hancock Street,unspecified
11883812,highway,residential,unspecified
11883812,cfcc,A41,tiger
11883812,reviewed,no,tiger
11883812,name_base,Hancock,tiger
11883812,name_type,St,tiger
11883812,name_direction_prefix,S,tiger
11884140,name,Pittsburg Street,unspecified
11884140,highway,residential,unspecified
11884140,cfcc,A41,tiger
11884140,name_base,Pittsburg,tiger
11884140,name_type,St,tiger
11884522,name,Park Avenue,unspecified
11884522,name_1,Park Street,unspecified
11884522,highway,residential,unspecified
11884522,cfcc,A41,tiger
11884522,reviewed,no,tiger
11884522,zip_left,15012,tiger
11884522,name_base,Park,tiger
11884522,name_type,Ave,tiger
11884522,name_base_1,Park,tiger
11884522,name_type_1,St,tiger
11884898,name,Moyer Road,unspecified
11884898,name_1,Old 119,unspecified
11884898,highway,residential,unspecified
11884898,cfcc,A43,tiger
11884898,reviewed,no,tiger
11884898,zip_left,15425,tiger
11884898,name_base,Moyer,tiger
11884898,name_type,Rd,tiger
11884898,zip_right,15425,tiger
11884898,zip_left_1,15425,tiger
11884898,zip_left_2,15425,tiger
11884898,zip_left_3,15425,tiger
11884898,name_base_1,Old 119,tiger
11884898,zip_right_1,15425,tiger
11885268,name,Grove Avenue,unspecified
11885268,highway,residential,unspecified
11885268,cfcc,A41,tiger
11885268,reviewed,no,tiger
11885268,zip_left,15012,tiger
11885268,name_base,Grove,tiger
11885268,name_type,Ave,tiger
11885268,zip_right,15012,tiger
11885588,highway,tertiary,unspecified
11885588,name,Rehobeth Road,unspecified
11885588,name_1,Sr4021,unspecified
11885588,cfcc,A41,tiger
11885588,name_base,Rehobeth,tiger
11885588,name_base_1,Sr4021,tiger
11885588,name_type,Rd,tiger
11885588,reviewed,no,tiger
11942426,name,Spruce Lane,unspecified
11942426,access,private,unspecified
11942426,highway,service,unspecified
11942426,cfcc,A74,tiger
11942426,reviewed,no,tiger
11942426,zip_left,15084,tiger
11942426,name_base,Spruce,tiger
11942426,name_type,Ln,tiger
11942426,zip_right,15084,tiger
11942618,name,Lincoln Street,unspecified
11942618,highway,residential,unspecified
11942618,cfcc,A41,tiger
11942618,reviewed,no,tiger
11942618,zip_left,15024,tiger
11942618,name_base,Lincoln,tiger
11942618,name_type,St,tiger
11942618,zip_right,15024,tiger
11942707,name,Elm Street,unspecified
11942707,highway,residential,unspecified
11942707,cfcc,A41,tiger
11942707,reviewed,no,tiger
11942707,zip_left,15218,tiger
11942707,name_base,Elm,tiger
11942707,name_type,St,tiger
11942707,zip_right,15218,tiger
11942879,highway,residential,unspecified
11942879,name,Pond Street,unspecified
11942879,cfcc,A41,tiger
11942879,name_base,Pond,tiger
11942879,name_type,St,tiger
11942879,reviewed,no,tiger
11942879,zip_left,15065,tiger
11942879,zip_right,15065,tiger
11943013,name,Walnut Street,unspecified
11943013,highway,residential,unspecified
11943013,cfcc,A41,tiger
11943013,reviewed,no,tiger
11943013,zip_left,15025,tiger
11943013,name_base,Walnut,tiger
11943013,name_type,St,tiger
11943013,zip_right,15025,tiger
11943195,name,Seminary Avenue,unspecified
11943195,highway,tertiary,unspecified
11943195,cfcc,A41,tiger
11943195,reviewed,no,tiger
11943195,name_base,Seminary,tiger
11943195,name_type,Ave,tiger
11943430,name,Robinson Street,unspecified
11943430,source,bing,unspecified
11943430,highway,residential,unspecified
11943583,name,Church Street,unspecified
11943583,highway,residential,unspecified
11943583,cfcc,A41,tiger
11943583,reviewed,no,tiger
11943583,zip_left,15076,tiger
11943583,name_base,Church,tiger
11943583,name_type,St,tiger
11943583,zip_right,15076,tiger
11943583,zip_left_1,15076,tiger
11943682,name,Siple Street,unspecified
11943682,highway,residential,unspecified
11943682,cfcc,A41,tiger
11943682,reviewed,no,tiger
11943682,name_base,Siple,tiger
11943682,name_type,St,tiger
11943856,name,Maple Terrace,unspecified
11943856,bicycle,designated,unspecified
11943856,highway,residential,unspecified
11943856,cfcc,A41,tiger
11943856,reviewed,no,tiger
11943856,zip_left,15211,tiger
11943856,name_base,Maple,tiger
11943856,name_type,Ter,tiger
11943856,zip_right,15211,tiger
11944017,name,Tomaino Drive,unspecified
11944017,highway,residential,unspecified
11944017,cfcc,A41,tiger
11944017,reviewed,no,tiger
11944017,zip_left,15220,tiger
11944017,name_base,Tomaino,tiger
11944017,name_type,Dr,tiger
11944017,zip_right,15220,tiger
11944222,name,Russell Drive,unspecified
11944222,highway,residential,unspecified
11944222,cfcc,A41,tiger
11944222,reviewed,no,tiger
11944222,zip_left,15147,tiger
11944222,name_base,Russell,tiger
11944222,name_type,Dr,tiger
11944222,zip_right,15147,tiger
11944365,name,Siefried Lane,unspecified
11944365,highway,residential,unspecified
11944365,cfcc,A41,tiger
11944365,reviewed,no,tiger
11944365,zip_left,15215,tiger
11944365,name_base,Siefried,tiger
11944365,name_type,Ln,tiger
11944365,zip_right,15215,tiger
11944496,name,Holly Hill Drive,unspecified
11944496,highway,residential,unspecified
11944496,cfcc,A41,tiger
11944496,reviewed,no,tiger
11944496,zip_left,15102,tiger
11944496,name_base,Holly Hill,tiger
11944496,name_type,Dr,tiger
11944496,zip_right,15102,tiger
11944762,name,Edna Street,unspecified
11944762,highway,residential,unspecified
11944762,cfcc,A41,tiger
11944762,reviewed,no,tiger
11944762,zip_left,15035,tiger
11944762,name_base,Edna,tiger
11944762,name_type,St,tiger
11944762,zip_right,15035,tiger
11944852,name,Concord Court,unspecified
11944852,highway,residential,unspecified
11944852,cfcc,A41,tiger
11944852,reviewed,no,tiger
11944852,name_base,Concord,tiger
11944852,name_type,Ct,tiger
11945000,name,Upper St Clair Drive,unspecified
11945000,highway,residential,unspecified
11945000,cfcc,A41,tiger
11945000,reviewed,no,tiger
11945000,zip_left,15241,tiger
11945000,name_base,Upper St Clair,tiger
11945000,name_type,Dr,tiger
11945000,zip_right,15241,tiger
11945120,name,North Street,unspecified
11945120,highway,service,unspecified
11945120,cfcc,A41,tiger
11945120,reviewed,no,tiger
11945120,name_base,North,tiger
11945120,name_type,St,tiger
11945214,name,Squaw Run Road,unspecified
11945214,highway,tertiary,unspecified
11945214,cfcc,A41,tiger
11945214,reviewed,no,tiger
11945214,zip_left,15238,tiger
11945214,name_base,Squaw Run,tiger
11945214,name_type,Rd,tiger
11945214,zip_right,15238,tiger
11945404,name,Ozark Drive,unspecified
11945404,highway,residential,unspecified
11945404,cfcc,A41,tiger
11945404,reviewed,no,tiger
11945404,zip_left,15239,tiger
11945404,name_base,Ozark,tiger
11945404,name_type,Dr,tiger
11945404,zip_right,15239,tiger
11945404,zip_left_1,15239,tiger
11945520,name,Tress Way,unspecified
11945520,highway,service,unspecified
11945520,service,alley,unspecified
11945520,cfcc,A41,tiger
11945520,reviewed,no,tiger
11945520,name_base,Tress,tiger
11945520,name_type,Way,tiger
11945672,name,River Road,unspecified
11945672,layer,-1,unspecified
11945672,tunnel,yes,unspecified
11945672,highway,residential,unspecified
11945672,cfcc,A41,tiger
11945672,reviewed,no,tiger
11945672,name_base,River,tiger
11945672,name_type,Rd,tiger
11945793,name,Eider Street,unspecified
11945793,highway,service,unspecified
11945793,service,alley,unspecified
11945793,cfcc,A41,tiger
11945793,highway,bing,source
11945793,reviewed,no,tiger
11945793,name_base,Eider,tiger
11945793,name_type,St,tiger
11945942,highway,residential,unspecified
11945942,maxspeed,15 mph,unspecified
11945942,name,Starling Drive,unspecified
11945942,cfcc,A41,tiger
11945942,name_base,Vireo,tiger
11945942,name_direction_prefix,N,tiger
11945942,name_type,A41,tiger
11946123,name,South Harleston Drive,unspecified
11946123,lanes,2,unspecified
11946123,highway,residential,unspecified
11946123,cfcc,A41,tiger
11946123,tlid,51624596,tiger
11946123,source,tiger_import_dch_v0.7_20071109,tiger
11946123,zip_left,15237,tiger
11946123,name_base,Harleston,tiger
11946123,name_type,Dr,tiger
11946123,separated,no,tiger
11946123,zip_right,15237,tiger
11946123,name_direction_prefix,S,tiger
11946266,name,Waltenbaugh Road,unspecified
11946266,highway,residential,unspecified
11946266,cfcc,A41,tiger
11946266,reviewed,no,tiger
11946266,name_base,Waltenbaugh,tiger
11946266,name_type,Rd,tiger
11946463,name,Clendenning Road,unspecified
11946463,highway,residential,unspecified
11946463,cfcc,A41,tiger
11946463,reviewed,no,tiger
11946463,zip_left,15044,tiger
11946463,name_base,Clendenning,tiger
11946463,name_type,Rd,tiger
11946463,zip_right,15044,tiger
11946607,name,Pheasant Run Drive,unspecified
11946607,name_1,Pheasant Run,unspecified
11946607,highway,residential,unspecified
11946607,cfcc,A41,tiger
11946607,reviewed,no,tiger
11946607,zip_left,15090,tiger
11946607,name_base,Pheasant; Pheasant Run,tiger
11946607,name_type,Run; Dr,tiger
11946607,zip_right,15090,tiger
11946786,name,Revere Road,unspecified
11946786,highway,residential,unspecified
11946786,cfcc,A41,tiger
11946786,reviewed,no,tiger
11946786,zip_left,15106,tiger
11946786,name_base,Revere,tiger
11946786,name_type,Rd,tiger
11946786,zip_right,15106,tiger
11946933,name,Ridley Way,unspecified
11946933,highway,service,unspecified
11946933,service,alley,unspecified
11946933,cfcc,A41,tiger
11946933,reviewed,no,tiger
11946933,name_base,Ridley,tiger
11946933,name_type,Way,tiger
11947058,name,Marys Street,unspecified
11947058,highway,residential,unspecified
11947058,cfcc,A41,tiger
11947058,reviewed,no,tiger
11947058,zip_left,15215,tiger
11947058,name_base,Marys,tiger
11947058,name_type,St,tiger
11947058,zip_right,15215,tiger
11947206,name,Pennsylvania Avenue,unspecified
11947206,highway,residential,unspecified
11947206,cfcc,A41,tiger
11947206,reviewed,no,tiger
11947206,zip_left,15148,tiger
11947206,name_base,Pennsylvania,tiger
11947206,name_type,Ave,tiger
11947206,zip_right,15148,tiger
11947281,name,Rose Lane,unspecified
11947281,highway,residential,unspecified
11947281,cfcc,A41,tiger
11947281,reviewed,no,tiger
11947281,zip_left,15136,tiger
11947281,name_base,Rose,tiger
11947281,name_type,Ln,tiger
11947421,name,Jean Drive,unspecified
11947421,highway,residential,unspecified
11947421,cfcc,A41,tiger
11947421,reviewed,no,tiger
11947421,zip_left,15236,tiger
11947421,name_base,Jean,tiger
11947421,name_type,Dr,tiger
11947421,zip_right,15236,tiger
11947640,name,Mac Arthur Drive,unspecified
11947640,highway,residential,unspecified
11947640,cfcc,A41,tiger
11947640,reviewed,no,tiger
11947640,zip_left,15228,tiger
11947640,name_base,Mac Arthur,tiger
11947640,name_type,Dr,tiger
11947640,zip_right,15228,tiger
11947742,name,Kendall Street,unspecified
11947742,source,bing,unspecified
11947742,highway,residential,unspecified
11947828,name,Lewis Avenue,unspecified
11947828,highway,residential,unspecified
11947828,cfcc,A41,tiger
11947828,reviewed,no,tiger
11947828,zip_left,15108,tiger
11947828,name_base,Lewis,tiger
11947828,name_type,Ave,tiger
11947828,zip_right,15108,tiger
11947929,name,Kish Way,unspecified
11947929,highway,residential,unspecified
11947929,cfcc,A41,tiger
11947929,zip_left,15217,tiger
11947929,name_base,Kish,tiger
11947929,name_type,Way,tiger
11947929,zip_right,15217,tiger
11948109,name,Fawn Run Lane,unspecified
11948109,highway,unclassified,unspecified
11948109,cfcc,A41,tiger
11948109,reviewed,no,tiger
11948109,name_base,Fawn Run,tiger
11948109,name_type,Ln,tiger
11948218,name,Saturn Way,unspecified
11948218,highway,service,unspecified
11948218,cfcc,A41,tiger
11948218,zip_left,15212,tiger
11948218,name_base,Saturn,tiger
11948218,name_type,Way,tiger
11948218,zip_right,15212,tiger
11948346,name,Grand Avenue,unspecified
11948346,lanes,3,unspecified
11948346,highway,tertiary,unspecified
11948346,cfcc,A41,tiger
11948346,forward,1,lanes
11948346,backward,2,lanes
11948346,zip_left,15225,tiger
11948346,name_base,Grand,tiger
11948346,name_type,Ave,tiger
11948346,zip_right,15225,tiger
11948533,name,The Oaks,unspecified
11948533,highway,residential,unspecified
11948533,cfcc,A41,tiger
11948533,reviewed,no,tiger
11948533,zip_left,15215,tiger
11948533,name_base,The Oaks,tiger
11948533,zip_right,15215,tiger
11948700,name,Dewberry Road,unspecified
11948700,highway,residential,unspecified
11948700,cfcc,A41,tiger
11948700,reviewed,no,tiger
11948700,zip_left,15146,tiger
11948700,name_base,Dewberry,tiger
11948700,name_type,Rd,tiger
11948700,zip_right,15146,tiger
11948951,name,Taft Way,unspecified
11948951,highway,service,unspecified
11948951,cfcc,A73,tiger
11948951,tlid,51683927:51683928,tiger
11948951,source,tiger_import_dch_v0.7_20071109,tiger
11948951,reviewed,no,tiger
11948951,zip_left,15221,tiger
11948951,name_base,Taft,tiger
11948951,name_type,Way,tiger
11949090,name,Allison Drive,unspecified
11949090,highway,residential,unspecified
11949090,cfcc,A41,tiger
11949090,reviewed,no,tiger
11949090,zip_left,15238,tiger
11949090,name_base,Allison,tiger
11949090,name_type,Dr,tiger
11949090,zip_right,15238,tiger
11949233,name,Hemlock Street,unspecified
11949233,highway,residential,unspecified
11949233,cfcc,A41,tiger
11949233,zip_left,15237,tiger
11949233,name_base,Hemlock,tiger
11949233,name_type,St,tiger
11949233,zip_right,15237,tiger
11949365,name,Corey Avenue,unspecified
11949365,highway,residential,unspecified
